Transaction No,Work Order,Phase,Type,Category,Work Code,Asset,Asset Type,Asset Group,Cost Type,AiM Account,Subledger,Fiscal Month,Fiscal Year,Transaction Date,Source Transaction,Description,Transaction Type
35451432,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,2,2020,8/5/2019,1812335,11.1 GALS UNLEADED FUEL,WX
35489331,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,2,2020,8/8/2019,1813114,7.4 GALS UNLEADED FUEL,WX
35531648,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,2,2020,8/12/2019,1814100,4.9 GALS UNLEADED FUEL,WX
35580147,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,2,2020,8/16/2019,1816849,8.5 GALS UNLEADED FUEL,WX
35612419,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,2,2020,8/20/2019,1817437,7.1 GALS UNLEADED FUEL,WX
35682727,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,2,2020,8/26/2019,1819454,10.2 GALS UNLEADED FUEL,WX
35718552,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,2,2020,8/29/2019,1820864,7.9 GALS UNLEADED FUEL,WX
35757177,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,3,2020,9/3/2019,1822679,7.2 GALS UNLEADED FUEL,WX
35822523,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,3,2020,9/9/2019,1824125,8.9 GALS UNLEADED FUEL,WX
35858206,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,3,2020,9/12/2019,1825766,7.2 GALS UNLEADED FUEL,WX
35917346,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,3,2020,9/16/2019,1836180,5.6 GALS UNLEADED FUEL,WX
35968131,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,3,2020,9/19/2019,1844077,7.1 GALS UNLEADED FUEL,WX
36010129,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,3,2020,9/23/2019,1844750,6.0 GALS UNLEADED FUEL,WX
36048790,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,3,2020,9/26/2019,1845810,7.6 GALS UNLEADED FUEL,WX
36087756,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,3,2020,9/30/2019,1848735,5.9 GALS UNLEADED FUEL,WX
36115333,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/2/2019,1850119,5.8 GALS UNLEADED FUEL,WX
36169030,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/7/2019,1851178,4.60 GAL UNLEADED FUEL,WX
36207708,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/10/2019,1852854,5.1 GALS UNLEADED FUEL,WX
36247472,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/14/2019,1855605,5.5 GALS UNLEADED FUEL,WX
36272979,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/16/2019,1856281,4.2 GALS UNLEADED FUEL,WX
36330429,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/21/2019,1857452,6.6 GALS UNLEADED FUEL,WX
36351307,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/23/2019,1858094,4.1 GALS UNLEADED FUEL,WX
36401104,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/28/2019,1860804,7.4 GALS UNLEADED FUEL,WX
36484868,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,5,2020,11/4/2019,1863681,3.2 GALS UNLEADED FUEL,WX
36508593,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,5,2020,11/6/2019,1864653,4.8 GALS UNLEADED FUEL,WX
36525513,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,5,2020,11/8/2019,1865074,7.55 GAL UNLEADED FUEL,WX
36557138,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,5,2020,11/11/2019,1867294,9.2 GALS UNLEADED FUEL,WX
36582530,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,5,2020,11/13/2019,1867974,5.8 GALS UNLEADED FUEL,WX
36645580,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,5,2020,11/18/2019,1870762,8.1 GALS UNLEADED FUEL,WX
36669762,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,5,2020,11/20/2019,1872174,4.5 GALS UNLEADED FUEL,WX
36721814,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,5,2020,11/25/2019,1875403,7.6 GALS UNLEADED FUEL,WX
36781653,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,6,2020,12/2/2019,1876857,6.0 GALS UNLEADED FUEL,WX
36804064,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,6,2020,12/4/2019,1877672,5.8 GALS UNLEADED FUEL,WX
36853246,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,6,2020,12/9/2019,1879622,8.7 GALS UNLEADED FUEL,WX
36879156,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,6,2020,12/11/2019,1881941,5.8 GALS UNLEADED FUEL,WX
36938855,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,6,2020,12/16/2019,1883067,9.5 GALS UNLEADED FUEL,WX
36962910,3285918,1,FLEET,STANDING,FUEL,32859-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,6,2020,12/18/2019,1883735,4.6 GALS UNLEADED FUEL,WX
34017944,3286001,1,FLEET,STANDING,FUEL,32860-01,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMVAN,M,9,2019,3/20/2019,1765692,36.8 GALS DIESEL FUEL,WX
34507585,3286001,1,FLEET,STANDING,FUEL,32860-01,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMVAN,M,11,2019,5/6/2019,1780768,13 GAL DIESEL FUEL,WX
35406276,3286001,1,FLEET,STANDING,FUEL,32860-01,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMVAN,M,1,2020,7/31/2019,1810816,39.2 GALS DIESEL FUEL,WX
35760499,3286001,1,FLEET,STANDING,FUEL,32860-01,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMVAN,M,3,2020,9/4/2019,1822733,7 GAL DIESEL FUEL,WX
36350950,3286001,1,FLEET,STANDING,FUEL,32860-01,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMVAN,M,4,2020,10/23/2019,1858008,16.1 GALS DIESEL FUEL,WX
33263433,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,7,2019,1/9/2019,1741773,8.0 GALS UNLEADED FUEL,WX
33282774,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,7,2019,1/12/2019,1742490,6.4 GALS UNLEADED FUEL,WX
33354577,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,7,2019,1/17/2019,1745323,12.9 GALS UNLEADED FUEL,WX
33424889,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,7,2019,1/25/2019,1747806,13.2 GALS UNLEADED FUEL,WX
33614696,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,8,2019,2/11/2019,1753370,9.4 GALS UNLEADED FUEL,WX
33731384,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,8,2019,2/21/2019,1757080,12.9 GALS UNLEADED FUEL,WX
34182898,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,10,2019,4/5/2019,1771359,17.7 GALS UNLEADED FUEL,WX
34605358,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,11,2019,5/13/2019,1783399,16.9 GALS UNLEADED FUEL,WX
34820398,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,12,2019,6/4/2019,1790913,14.6 GALS UNLEADED FUEL,WX
35019935,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,12,2019,6/24/2019,1797977,10.1 GALS UNLEADED FUEL,WX
35264108,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,1,2020,7/18/2019,1807809,18.33 GAL UNLEADED FUEL,WX
35384332,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,1,2020,7/29/2019,1810077,13.2 GALS UNLEADED FUEL,WX
35580143,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,2,2020,8/16/2019,1816848,13.1 GALS UNLEADED FUEL,WX
35940367,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,3,2020,9/17/2019,1842235,17.6 GALS UNLEADED FUEL,WX
36411655,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,4,2020,10/29/2019,1861071,16.5 GALS UNLEADED FUEL,WX
36614280,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,5,2020,11/15/2019,1868719,13.1 GALS UNLEADED FUEL,WX
37058353,3286116,1,FLEET,STANDING,FUEL,32861-16,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMCPU,M,6,2020,12/23/2019,1887985,13.4 GALS UNLEADED FUEL,WX
33195225,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/2/2019,1740535,2.0 GALS UNLEADED FUEL,WX
33300988,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/14/2019,1742786,18.8 GALS UNLEADED FUEL,WX
33423176,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/24/2019,1747713,16.0 GALS UNLEADED FUEL,WX
33485745,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/30/2019,1749737,11.8 GALS UNLEADED FUEL,WX
33563540,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,8,2019,2/6/2019,1752152,16.0 GALS UNLEADED FUEL,WX
33654981,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,8,2019,2/15/2019,1754258,18.9 GALS UNLEADED FUEL,WX
33778495,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,8,2019,2/26/2019,1759082,18.4 GALS UNLEADED FUEL,WX
33884181,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,9,2019,3/7/2019,1761927,19.4 GALS UNLEADED FUEL,WX
33956268,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,9,2019,3/15/2019,1763529,21.2 GALS UNLEADED FUEL,WX
34075166,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,9,2019,3/26/2019,1767596,18.3 GALS UNLEADED FUEL,WX
34181781,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,10,2019,4/4/2019,1771278,19.4 GALS UNLEADED FUEL,WX
34293041,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,10,2019,4/15/2019,1774672,15.5 GALS UNLEADED FUEL,WX
34408029,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,10,2019,4/26/2019,1778115,19.3 GALS UNLEADED FUEL,WX
34555365,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/8/2019,1781897,18.5 GALS UNLEADED FUEL,WX
34745197,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/21/2019,1788461,18.7 GALS UNLEADED FUEL,WX
34825269,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,12,2019,6/6/2019,1791013,14.02 GAL UNLEADED FUEL,WX
34950243,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,12,2019,6/17/2019,1795316,19.5 GALS UNLEADED FUEL,WX
35102491,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/1/2019,1801728,20.7 GALS UNLEADED FUEL,WX
35208633,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/12/2019,1804559,20.2 GALS UNLEADED FUEL,WX
35305929,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/22/2019,1808632,14.6 GALS UNLEADED FUEL,WX
35406552,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,1,2020,7/31/2019,1810885,18.4 GALS UNLEADED FUEL,WX
35554727,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/14/2019,1816161,20.3 GALS UNLEADED FUEL,WX
35654229,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/23/2019,1818828,18.4 GALS UNLEADED FUEL,WX
35704744,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/28/2019,1820550,16.5 GALS UNLEADED FUEL,WX
35837382,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,3,2020,9/11/2019,1824623,16 GAL UNLEADED FUEL,WX
35952614,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,3,2020,9/18/2019,1843696,19.8 GALS UNLEADED FUEL,WX
36087740,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,3,2020,9/30/2019,1848731,19.7 GALS UNLEADED FUEL,WX
36219690,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/11/2019,1853945,20.3 GALS UNLEADED FUEL,WX
36339878,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/22/2019,1857817,18.6 GALS UNLEADED FUEL,WX
36426542,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/30/2019,1861311,16.4 GALS UNLEADED FUEL,WX
36532392,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/8/2019,1865369,19.2 GALS UNLEADED FUEL,WX
36645552,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/18/2019,1870755,17.2 GALS UNLEADED FUEL,WX
36757192,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/27/2019,1876081,19.4 GALS UNLEADED FUEL,WX
36853234,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,6,2020,12/9/2019,1879619,18.5 GALS UNLEADED FUEL,WX
36938831,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,6,2020,12/16/2019,1883061,16.8 GALS UNLEADED FUEL,WX
37058333,3286218,1,FLEET,STANDING,FUEL,32862-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,6,2020,12/23/2019,1887980,17.3 GALS UNLEADED FUEL,WX
33236584,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,7,2019,1/7/2019,1741257,15.7 GALS UNLEADED FUEL,WX
33249741,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,7,2019,1/8/2019,1741533,6.4 GALS UNLEADED FUEL,WX
33325040,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,7,2019,1/15/2019,1744259,21.0 GALS UNLEADED FUEL,WX
33424873,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,7,2019,1/25/2019,1747802,20.6 GALS UNLEADED FUEL,WX
33563544,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,8,2019,2/6/2019,1752153,20.0 GALS UNLEADED FUEL,WX
33654993,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,8,2019,2/15/2019,1754261,19.2 GALS UNLEADED FUEL,WX
33768249,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,8,2019,2/25/2019,1758359,21.8 GALS UNLEADED FUEL,WX
33794901,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,8,2019,2/27/2019,1759531,10.4 GALS UNLEADED FUEL,WX
33921067,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,9,2019,3/11/2019,1762401,17.8 GALS UNLEADED FUEL,WX
34018305,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,9,2019,3/20/2019,1765776,4.2 GALS UNLEADED FUEL,WX
34018309,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,9,2019,3/20/2019,1765777,9.1 GALS UNLEADED FUEL,WX
34102877,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,9,2019,3/28/2019,1768893,20.1 GALS UNLEADED FUEL,WX
34182886,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,10,2019,4/5/2019,1771356,21.6 GALS UNLEADED FUEL,WX
34305015,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,10,2019,4/16/2019,1774967,22.2 GALS UNLEADED FUEL,WX
34486577,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,11,2019,5/2/2019,1780566,19.5 GALS UNLEADED FUEL,WX
34745253,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,11,2019,5/22/2019,1788471,12.6 GALS UNLEADED FUEL,WX
34796271,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,12,2019,6/3/2019,1790059,19.59 GAL UNLEADED FUEL,WX
34820386,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,12,2019,6/4/2019,1790910,21.8 GALS UNLEADED FUEL,WX
34928477,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,12,2019,6/14/2019,1794829,22.6 GALS UNLEADED FUEL,WX
35059317,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,12,2019,6/27/2019,1799632,23.5 GALS UNLEADED FUEL,WX
35230224,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,1,2020,7/15/2019,1804764,18.50 GAL UNLEADED FUEL,WX
35247243,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,1,2020,7/16/2019,1806972,19.0 GALS UNLEADED FUEL,WX
35317676,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,1,2020,7/23/2019,1808877,24.5 GALS UNLEADED FUEL,WX
35451428,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,2,2020,8/5/2019,1812334,21.0 GALS UNLEADED FUEL,WX
35603076,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,2,2020,8/19/2019,1817185,22.3 GALS UNLEADED FUEL,WX
35731473,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,2,2020,8/30/2019,1821784,5.4 GALS UNLEADED FUEL,WX
35757146,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,3,2020,9/3/2019,1822675,15.0 GALS UNLEADED FUEL,WX
35873670,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,3,2020,9/13/2019,1826651,21.4 GALS UNLEADED FUEL,WX
36020327,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,3,2020,9/24/2019,1845057,24.6 GALS UNLEADED FUEL,WX
36128983,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,4,2020,10/3/2019,1850425,24.4 GALS UNLEADED FUEL,WX
36226725,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,4,2020,10/13/2019,1853998,24.3 GALS UNLEADED FUEL,WX
36330417,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,4,2020,10/21/2019,1857449,22.3 GALS UNLEADED FUEL,WX
36426546,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,4,2020,10/30/2019,1861312,20.8 GALS UNLEADED FUEL,WX
36496850,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,5,2020,11/5/2019,1864136,18.2 GALS UNLEADED FUEL,WX
36523466,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,5,2020,11/8/2019,1865006,17.20 GAL UNLEADED FUEL,WX
36582518,3286318,1,FLEET,STANDING,FUEL,32863-18,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFPU,M,5,2020,11/13/2019,1867971,19.8 GALS UNLEADED FUEL,WX
